x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
1293505.940,5044362.110,314.340,3,353621056.992902,1.998,15104,1,1,7,0,0,0,0,0,0
1293506.630,5044361.420,314.470,3,353621056.992909,1.002,12032,1,1,7,0,0,0,0,0,0
1293507.310,5044360.740,314.040,3,353621056.992915,1.002,16128,1,1,7,0,0,0,0,0,0
1293508.010,5044360.050,314.140,3,353621056.992922,1.002,12800,1,1,7,0,0,0,0,0,0
1293508.720,5044359.360,314.390,3,353621056.992929,1.002,10240,1,1,7,0,0,0,0,0,0
1293509.440,5044358.660,315.010,3,353621056.992936,1.002,8960,1,1,7,0,0,0,0,0,0
1293510.110,5044357.980,314.430,3,353621056.992943,1.002,8960,1,1,7,0,0,0,0,0,0
1293510.810,5044357.290,314.280,3,353621056.992949,1.002,12544,1,1,7,0,0,0,0,0,0
1293511.480,5044356.600,313.760,3,353621056.992956,1.002,12544,1,1,7,0,0,0,0,0,0
1293512.160,5044355.920,313.510,3,353621056.992963,1.002,12800,1,1,7,0,0,0,0,0,0
1293513.030,5044355.200,317.670,4,353621056.992970,1.002,7168,1,1,7,0,0,0,0,0,0
1293513.780,5044354.510,318.910,4,353621056.992977,1.002,11264,1,1,7,0,0,0,0,0,0
1293514.530,5044353.810,320.190,4,353621056.992983,1.002,16640,1,1,7,0,0,0,0,0,0
1293515.200,5044353.120,319.680,4,353621056.992990,1.002,14080,1,1,7,0,0,0,0,0,0
1293515.630,5044352.460,313.070,3,353621056.992997,1.002,10752,1,1,7,0,0,0,0,0,0
1293516.350,5044351.770,313.520,3,353621056.993004,1.002,12544,1,1,7,0,0,0,0,0,0
1293517.050,5044351.080,313.720,3,353621056.993011,1.002,19200,1,1,7,0,0,0,0,0,0
1293517.740,5044350.390,313.550,6,353621056.993017,1.002,18176,1,1,7,0,0,0,0,0,0
1293518.480,5044349.700,314.650,3,353621056.993024,1.002,16640,1,1,7,0,0,0,0,0,0
1293519.190,5044349.010,314.940,4,353621056.993031,1.002,20224,1,1,7,0,0,0,0,0,0
1293519.880,5044348.320,314.870,4,353621056.993038,1.002,17664,1,1,7,0,0,0,0,0,0
1293520.580,5044347.630,314.740,4,353621056.993045,1.002,15616,1,1,7,0,0,0,0,0,0
1293521.280,5044346.930,314.920,4,353621056.993052,1.002,18432,1,1,7,0,0,0,0,0,0
1293521.970,5044346.240,314.700,3,353621056.993058,1.002,12544,1,1,7,0,0,0,0,0,0
1293522.660,5044345.550,314.540,2,353621056.993065,1.002,16896,1,1,7,0,0,0,0,0,0
1293523.360,5044344.870,314.620,2,353621056.993072,1.002,17920,1,1,7,0,0,0,0,0,0
1293524.040,5044344.180,314.420,3,353621056.993079,1.002,15360,1,1,7,0,0,0,0,0,0
1293524.720,5044343.480,313.710,3,353621056.993086,0,3328,1,1,7,0,0,0,0,0,0
1293523.990,5044343.320,311.510,2,353621057.003196,1.002,10496,1,1,7,0,0,0,0,0,0
1293523.380,5044344.010,313.990,3,353621057.003202,1.002,1280,1,1,7,0,0,0,0,0,0
1293522.710,5044344.700,314.810,4,353621057.003209,1.002,8192,1,1,7,0,0,0,0,0,0
1293521.970,5044345.390,313.710,3,353621057.003216,1.002,1792,1,1,7,0,0,0,0,0,0
1293521.330,5044346.080,314.940,4,353621057.003223,1.002,12032,2,1,7,0,0,0,0,0,0
1293521.200,5044346.080,311.420,2,353621057.003223,1.002,3328,2,2,7,0,0,0,0,0,0
1293520.620,5044346.780,314.800,4,353621057.003230,1.002,2048,1,1,7,0,0,0,0,0,0
1293519.900,5044347.470,314.270,4,353621057.003236,1.002,4352,1,1,7,0,0,0,0,0,0
1293519.230,5044348.150,315.010,4,353621057.003243,1.002,1792,2,1,7,0,0,0,0,0,0
1293519.100,5044348.160,311.550,2,353621057.003243,1.002,7936,2,2,7,0,0,0,0,0,0
1293518.520,5044348.850,314.670,4,353621057.003250,1.002,12032,1,1,7,0,0,0,0,0,0
1293517.770,5044349.540,313.500,6,353621057.003257,1.002,8192,1,1,7,0,0,0,0,0,0
1293517.080,5044350.230,313.510,6,353621057.003263,1.002,5888,1,1,7,0,0,0,0,0,0
1293516.380,5044350.910,313.460,6,353621057.003270,1.002,6144,1,1,7,0,0,0,0,0,0
1293515.670,5044351.610,313.230,6,353621057.003277,1.002,4352,1,1,7,0,0,0,0,0,0
1293514.950,5044352.300,312.690,2,353621057.003284,1.002,7680,1,1,7,0,0,0,0,0,0
1293514.530,5044352.960,319.410,4,353621057.003291,1.002,3328,2,1,7,0,0,0,0,0,0
1293514.250,5044352.990,312.650,2,353621057.003291,1.002,2304,2,2,7,0,0,0,0,0,0
1293513.800,5044353.650,318.620,4,353621057.003298,1.002,15360,1,1,7,0,0,0,0,0,0
1293513.060,5044354.350,317.690,4,353621057.003304,1.002,9984,1,1,7,0,0,0,0,0,0
1293512.170,5044355.060,313.120,3,353621057.003311,1.002,8448,1,1,7,0,0,0,0,0,0
1293511.480,5044355.750,313.190,3,353621057.003318,1.002,13824,1,1,7,0,0,0,0,0,0
1293510.810,5044356.440,313.780,3,353621057.003325,1.002,14336,1,1,7,0,0,0,0,0,0
1293510.110,5044357.130,313.630,3,353621057.003332,1.002,14848,1,1,7,0,0,0,0,0,0
1293509.490,5044357.800,315.510,4,353621057.003338,1.002,8448,1,1,7,0,0,0,0,0,0
1293508.740,5044358.500,314.360,3,353621057.003345,1.002,13312,1,1,7,0,0,0,0,0,0
1293508.080,5044359.180,315.100,3,353621057.003352,1.002,8960,1,1,7,0,0,0,0,0,0
1293507.360,5044359.880,314.590,3,353621057.003359,1.002,10496,1,1,7,0,0,0,0,0,0
1293506.630,5044360.570,313.950,3,353621057.003366,1.002,11776,1,1,7,0,0,0,0,0,0
1293505.990,5044361.250,315.180,3,353621057.003372,1.002,11264,1,1,7,0,0,0,0,0,0
1293505.250,5044361.940,314.240,3,353621057.003379,1.998,8704,1,1,7,0,0,0,0,0,0
1293504.670,5044362.610,316.630,4,353621057.003386,1.998,3840,1,1,7,0,0,0,0,0,0
1293503.880,5044363.320,314.740,3,353621057.003393,1.998,16640,1,1,7,0,0,0,0,0,0
1293503.190,5044364.000,314.780,3,353621057.003400,1.998,14592,1,1,7,0,0,0,0,0,0
1293502.500,5044364.690,314.850,3,353621057.003406,1.998,8448,1,1,7,0,0,0,0,0,0
1293501.780,5044365.390,314.500,3,353621057.003413,1.998,16384,1,1,7,0,0,0,0,0,0
1293501.070,5044366.080,314.040,3,353621057.003420,1.998,14080,1,1,7,0,0,0,0,0,0
1293500.380,5044366.760,314.330,3,353621057.003427,1.998,11520,1,1,7,0,0,0,0,0,0
1293499.840,5044367.410,317.370,4,353621057.003434,1.998,6912,1,1,7,0,0,0,0,0,0
1293499.200,5044368.080,318.330,4,353621057.003440,1.998,4608,1,1,7,0,0,0,0,0,0
1293498.470,5044368.770,317.630,4,353621057.003447,1.998,5888,1,1,7,0,0,0,0,0,0
1293497.720,5044369.480,316.540,4,353621057.003454,1.998,5120,1,1,7,0,0,0,0,0,0
1293496.840,5044370.230,313.020,3,353621057.003461,1.998,10240,1,1,7,0,0,0,0,0,0
1293496.090,5044370.930,312.180,2,353621057.003468,1.998,11008,1,1,7,0,0,0,0,0,0
1293495.400,5044371.620,312.160,2,353621057.003474,1.998,10752,1,1,7,0,0,0,0,0,0
1293494.700,5044372.310,312.180,2,353621057.003481,1.998,11264,1,1,7,0,0,0,0,0,0
1293494.020,5044372.990,312.280,2,353621057.003488,1.998,9728,1,1,7,0,0,0,0,0,0
1293493.320,5044373.680,312.340,2,353621057.003495,1.998,9472,1,1,7,0,0,0,0,0,0
1293492.660,5044374.350,313.010,3,353621057.003502,1.998,14080,1,1,7,0,0,0,0,0,0
1293492.150,5044374.230,313.490,3,353621057.012687,1.998,18944,1,1,7,0,0,0,0,0,0
1293492.780,5044373.560,312.290,2,353621057.012694,1.998,9216,1,1,7,0,0,0,0,0,0
1293493.480,5044372.870,312.240,2,353621057.012701,1.998,11264,1,1,7,0,0,0,0,0,0
1293494.170,5044372.180,312.140,2,353621057.012707,1.998,10752,1,1,7,0,0,0,0,0,0
1293494.860,5044371.490,312.080,2,353621057.012714,1.998,12032,1,1,7,0,0,0,0,0,0
1293495.550,5044370.810,312.030,2,353621057.012721,1.998,10752,1,1,7,0,0,0,0,0,0
1293496.250,5044370.130,312.200,3,353621057.012728,1.998,11776,1,1,7,0,0,0,0,0,0
1293497.180,5044369.360,316.590,4,353621057.012735,1.998,768,1,1,7,0,0,0,0,0,0
1293497.860,5044368.680,316.180,4,353621057.012741,1.998,10496,1,1,7,0,0,0,0,0,0
1293498.660,5044367.950,318.180,4,353621057.012748,1.998,1280,1,1,7,0,0,0,0,0,0
1293499.370,5044367.260,318.530,4,353621057.012755,1.998,5888,1,1,7,0,0,0,0,0,0
1293499.940,5044366.610,315.910,4,353621057.012762,1.998,5120,1,1,7,0,0,0,0,0,0
1293500.530,5044365.950,314.090,3,353621057.012769,1.998,18176,1,1,7,0,0,0,0,0,0
1293501.230,5044365.270,314.280,3,353621057.012775,1.998,13312,1,1,7,0,0,0,0,0,0
1293501.970,5044364.560,315.030,4,353621057.012782,1.998,10240,1,1,7,0,0,0,0,0,0
1293502.690,5044363.870,315.540,4,353621057.012789,1.998,6144,1,1,7,0,0,0,0,0,0
1293503.340,5044363.190,314.560,3,353621057.012796,1.998,12800,1,1,7,0,0,0,0,0,0
1293504.050,5044362.490,314.830,3,353621057.012803,1.998,13312,1,1,7,0,0,0,0,0,0
1293504.720,5044361.810,314.140,3,353621057.012810,1.998,11264,1,1,7,0,0,0,0,0,0
1293505.450,5044361.110,314.910,3,353621057.012816,1.998,15360,1,1,7,0,0,0,0,0,0
1293506.110,5044360.430,314.240,3,353621057.012823,1.002,11776,1,1,7,0,0,0,0,0,0
1293506.790,5044359.750,313.890,3,353621057.012830,1.002,11264,1,1,7,0,0,0,0,0,0
1293507.520,5044359.050,314.600,3,353621057.012837,1.002,10752,1,1,7,0,0,0,0,0,0
1293508.220,5044358.360,314.580,3,353621057.012843,1.002,14592,1,1,7,0,0,0,0,0,0
1293508.960,5044357.660,315.430,4,353621057.012850,1.002,7936,1,1,7,0,0,0,0,0,0
1293509.600,5044356.980,314.170,3,353621057.012857,1.002,11264,1,1,7,0,0,0,0,0,0
1293510.300,5044356.290,314.370,3,353621057.012864,1.002,15360,1,1,7,0,0,0,0,0,0
1293510.970,5044355.600,313.700,3,353621057.012871,1.002,3328,1,1,7,0,0,0,0,0,0
1293511.660,5044354.910,313.510,3,353621057.012877,1.002,2816,1,1,7,0,0,0,0,0,0
1293512.510,5044354.210,317.270,4,353621057.012884,1.002,1280,2,1,7,0,0,0,0,0,0
1293512.350,5044354.230,313.420,3,353621057.012884,1.002,8960,2,2,7,0,0,0,0,0,0
1293513.270,5044353.500,318.690,4,353621057.012891,1.002,4352,1,1,7,0,0,0,0,0,0
1293513.930,5044352.820,317.880,4,353621057.012898,1.002,3840,2,1,7,0,0,0,0,0,0
1293513.750,5044352.840,313.570,3,353621057.012898,1.002,3328,2,2,7,0,0,0,0,0,0
1293514.450,5044352.150,313.620,6,353621057.012905,1.002,6400,1,1,7,0,0,0,0,0,0
1293515.160,5044351.460,313.660,6,353621057.012912,1.002,6144,1,1,7,0,0,0,0,0,0
1293515.860,5044350.760,313.650,6,353621057.012918,1.002,6912,1,1,7,0,0,0,0,0,0
1293516.550,5044350.080,313.700,6,353621057.012925,1.002,6912,1,1,7,0,0,0,0,0,0
1293517.250,5044349.390,313.730,6,353621057.012932,1.002,7424,1,1,7,0,0,0,0,0,0
1293518.560,5044348.010,311.440,2,353621057.012945,1.002,17408,1,1,7,0,0,0,0,0,0
1293519.260,5044347.320,311.460,2,353621057.012952,1.002,15360,1,1,7,0,0,0,0,0,0
1293519.960,5044346.620,311.430,2,353621057.012959,1.002,15360,1,1,7,0,0,0,0,0,0
1293520.790,5044345.930,315.050,4,353621057.012966,1.002,1024,1,1,7,0,0,0,0,0,0
1293521.360,5044345.240,311.470,2,353621057.012973,1.002,7424,1,1,7,0,0,0,0,0,0
1293522.060,5044344.540,311.470,2,353621057.012980,1.002,8448,1,1,7,0,0,0,0,0,0
1293522.840,5044343.860,313.870,4,353621057.012986,1.002,7424,1,1,7,0,0,0,0,0,0
1293523.460,5044343.170,311.750,3,353621057.012993,1.002,16384,1,1,7,0,0,0,0,0,0
1293522.610,5044343.190,311.510,2,353621057.023124,1.002,8960,1,1,7,0,0,0,0,0,0
1293521.910,5044343.880,311.500,3,353621057.023131,1.002,7680,1,1,7,0,0,0,0,0,0
1293521.200,5044344.570,311.460,3,353621057.023138,1.002,6400,1,1,7,0,0,0,0,0,0
1293520.510,5044345.260,311.410,2,353621057.023144,1.002,9472,1,1,7,0,0,0,0,0,0
1293519.810,5044345.950,311.440,2,353621057.023151,1.002,8192,1,1,7,0,0,0,0,0,0
1293519.110,5044346.640,311.420,2,353621057.023158,1.002,9728,1,1,7,0,0,0,0,0,0
1293518.410,5044347.340,311.420,2,353621057.023165,1.002,11008,1,1,7,0,0,0,0,0,0
1293517.790,5044348.020,313.300,6,353621057.023172,1.002,21248,1,1,7,0,0,0,0,0,0
1293517.110,5044348.710,313.700,6,353621057.023179,1.002,5376,1,1,7,0,0,0,0,0,0
1293516.410,5044349.400,313.890,6,353621057.023185,1.002,5632,1,1,7,0,0,0,0,0,0
1293515.710,5044350.090,313.830,6,353621057.023192,1.002,5376,1,1,7,0,0,0,0,0,0
1293515.010,5044350.780,313.810,6,353621057.023199,1.002,5632,1,1,7,0,0,0,0,0,0
1293514.310,5044351.470,313.770,6,353621057.023206,1.002,5376,1,1,7,0,0,0,0,0,0
1293513.720,5044352.140,316.310,4,353621057.023213,1.002,2304,1,1,7,0,0,0,0,0,0
1293512.200,5044353.540,313.390,3,353621057.023226,1.002,12800,1,1,7,0,0,0,0,0,0
1293511.510,5044354.230,313.510,3,353621057.023233,1.002,2560,1,1,7,0,0,0,0,0,0
1293510.820,5044354.910,313.670,3,353621057.023240,1.002,2560,1,1,7,0,0,0,0,0,0
1293510.140,5044355.600,314.130,4,353621057.023247,1.002,5120,1,1,7,0,0,0,0,0,0
1293509.460,5044356.290,314.490,4,353621057.023253,1.002,1536,1,1,7,0,0,0,0,0,0
1293508.770,5044356.970,314.740,4,353621057.023260,1.002,9728,1,1,7,0,0,0,0,0,0
1293508.060,5044357.660,314.300,4,353621057.023267,1.002,12288,1,1,7,0,0,0,0,0,0
1293507.380,5044358.350,314.630,4,353621057.023274,1.002,8448,1,1,7,0,0,0,0,0,0
1293506.680,5044359.040,314.490,4,353621057.023281,1.002,12544,1,1,7,0,0,0,0,0,0
1293505.990,5044359.720,314.690,4,353621057.023288,1.002,10240,1,1,7,0,0,0,0,0,0
1293505.300,5044360.410,314.860,4,353621057.023294,1.002,12544,1,1,7,0,0,0,0,0,0
1293504.580,5044361.110,314.420,4,353621057.023301,1.998,16384,1,1,7,0,0,0,0,0,0
1293503.900,5044361.790,314.560,4,353621057.023308,1.998,9984,1,1,7,0,0,0,0,0,0
1293503.200,5044362.480,314.610,4,353621057.023315,1.998,12032,1,1,7,0,0,0,0,0,0
1293502.500,5044363.170,314.490,4,353621057.023321,1.998,7424,1,1,7,0,0,0,0,0,0
1293501.850,5044363.840,315.370,4,353621057.023328,1.998,7680,1,1,7,0,0,0,0,0,0
1293501.150,5044364.530,315.330,4,353621057.023335,1.998,7168,1,1,7,0,0,0,0,0,0
1293500.390,5044365.240,314.060,3,353621057.023342,1.998,18432,1,1,7,0,0,0,0,0,0
1293499.720,5044365.920,314.430,3,353621057.023349,1.998,19456,1,1,7,0,0,0,0,0,0
1293499.170,5044366.560,317.270,4,353621057.023355,1.998,2304,1,1,7,0,0,0,0,0,0
1293498.520,5044367.230,318.240,4,353621057.023362,1.998,3840,1,1,7,0,0,0,0,0,0
1293497.730,5044367.950,316.340,4,353621057.023369,1.998,8448,1,1,7,0,0,0,0,0,0
1293497.050,5044368.630,316.540,4,353621057.023376,1.998,7680,1,1,7,0,0,0,0,0,0
1293496.100,5044369.390,311.790,2,353621057.023383,1.998,10752,1,1,7,0,0,0,0,0,0
1293495.410,5044370.080,311.900,2,353621057.023390,1.998,10496,1,1,7,0,0,0,0,0,0
1293494.720,5044370.770,311.980,2,353621057.023396,1.998,10752,1,1,7,0,0,0,0,0,0
1293494.030,5044371.450,312.040,2,353621057.023403,1.998,11520,1,1,7,0,0,0,0,0,0
1293493.330,5044372.140,312.080,2,353621057.023410,1.998,10240,1,1,7,0,0,0,0,0,0
1293492.640,5044372.820,312.130,2,353621057.023417,1.998,10752,1,1,7,0,0,0,0,0,0
1293491.960,5044373.510,312.240,3,353621057.023423,1.998,11776,1,1,7,0,0,0,0,0,0
1293491.340,5044374.170,313.730,3,353621057.023430,1.998,15872,1,1,7,0,0,0,0,0,0
1293490.400,5044374.390,311.820,2,353621057.032602,1.998,7936,1,1,7,0,0,0,0,0,0
1293491.130,5044373.690,312.390,3,353621057.032609,1.998,14592,1,1,7,0,0,0,0,0,0
1293491.810,5044373.010,312.150,3,353621057.032616,1.998,9728,1,1,7,0,0,0,0,0,0
1293492.500,5044372.330,312.080,2,353621057.032623,1.998,9728,1,1,7,0,0,0,0,0,0
1293493.190,5044371.640,312.020,2,353621057.032629,1.998,11264,1,1,7,0,0,0,0,0,0
1293493.880,5044370.960,311.970,2,353621057.032636,1.998,12544,1,1,7,0,0,0,0,0,0
1293494.580,5044370.270,311.910,2,353621057.032643,1.998,12032,1,1,7,0,0,0,0,0,0
1293495.270,5044369.580,311.840,2,353621057.032650,1.998,8960,1,1,7,0,0,0,0,0,0
1293496.150,5044368.830,315.240,4,353621057.032656,1.998,2048,1,1,7,0,0,0,0,0,0
1293496.860,5044368.140,315.460,4,353621057.032663,1.998,9472,1,1,7,0,0,0,0,0,0
1293497.690,5044367.410,318.220,4,353621057.032670,1.998,5376,1,1,7,0,0,0,0,0,0
1293498.310,5044366.750,316.950,4,353621057.032677,1.998,8192,1,1,7,0,0,0,0,0,0
1293498.880,5044366.100,314.490,4,353621057.032684,1.998,14848,1,1,7,0,0,0,0,0,0
1293499.570,5044365.410,314.400,4,353621057.032691,1.998,21504,1,1,7,0,0,0,0,0,0
1293500.240,5044364.730,313.810,3,353621057.032697,1.998,17664,1,1,7,0,0,0,0,0,0
1293501.020,5044364.020,315.520,4,353621057.032704,1.998,7168,1,1,7,0,0,0,0,0,0
1293501.710,5044363.330,315.330,4,353621057.032711,1.998,9472,1,1,7,0,0,0,0,0,0
1293502.390,5044362.640,315.010,4,353621057.032718,1.998,7424,1,1,7,0,0,0,0,0,0
1293503.080,5044361.960,314.910,4,353621057.032724,1.998,10240,1,1,7,0,0,0,0,0,0
1293503.760,5044361.280,314.670,4,353621057.032731,1.998,4352,1,1,7,0,0,0,0,0,0
1293504.460,5044360.590,314.700,4,353621057.032738,1.998,8960,1,1,7,0,0,0,0,0,0
1293505.160,5044359.900,314.720,4,353621057.032745,1.002,13568,1,1,7,0,0,0,0,0,0
1293505.830,5044359.210,314.250,4,353621057.032752,1.002,14336,1,1,7,0,0,0,0,0,0
1293506.540,5044358.520,314.510,4,353621057.032758,1.002,11264,1,1,7,0,0,0,0,0,0
1293507.240,5044357.830,314.390,4,353621057.032765,1.002,5888,1,1,7,0,0,0,0,0,0
1293507.930,5044357.140,314.280,4,353621057.032772,1.002,3328,1,1,7,0,0,0,0,0,0
1293508.490,5044356.480,311.440,2,353621057.032779,1.002,10240,1,1,7,0,0,0,0,0,0
1293509.190,5044355.790,311.410,2,353621057.032786,1.002,9984,1,1,7,0,0,0,0,0,0
1293509.990,5044355.080,313.740,4,353621057.032793,1.002,2048,1,1,7,0,0,0,0,0,0
1293510.680,5044354.390,313.600,3,353621057.032799,1.002,2816,1,1,7,0,0,0,0,0,0
1293511.370,5044353.700,313.490,3,353621057.032806,1.002,2816,1,1,7,0,0,0,0,0,0
1293512.120,5044353.000,314.710,4,353621057.032813,1.002,8448,1,1,7,0,0,0,0,0,0
1293512.890,5044352.300,316.420,4,353621057.032820,1.002,13824,1,1,7,0,0,0,0,0,0
1293513.570,5044351.620,316.040,4,353621057.032827,1.002,7168,1,1,7,0,0,0,0,0,0
1293514.180,5044350.940,313.930,6,353621057.032833,1.002,6400,1,1,7,0,0,0,0,0,0
1293514.870,5044350.260,313.920,6,353621057.032840,1.002,6912,1,1,7,0,0,0,0,0,0
1293515.570,5044349.560,313.970,6,353621057.032847,1.002,6912,1,1,7,0,0,0,0,0,0
1293516.270,5044348.870,313.900,6,353621057.032854,1.002,6144,1,1,7,0,0,0,0,0,0
1293516.960,5044348.180,313.590,6,353621057.032861,1.002,8704,1,1,7,0,0,0,0,0,0
1293517.640,5044347.490,313.290,6,353621057.032867,1.002,19456,1,1,7,0,0,0,0,0,0
1293518.270,5044346.800,311.420,2,353621057.032874,1.002,11264,1,1,7,0,0,0,0,0,0
1293518.970,5044346.110,311.410,2,353621057.032881,1.002,9984,1,1,7,0,0,0,0,0,0
1293519.660,5044345.430,311.420,2,353621057.032888,1.002,7168,1,1,7,0,0,0,0,0,0
1293520.360,5044344.730,311.400,2,353621057.032895,1.002,8448,1,1,7,0,0,0,0,0,0
1293521.060,5044344.040,311.420,2,353621057.032901,1.002,7936,1,1,7,0,0,0,0,0,0
1293521.760,5044343.350,311.460,2,353621057.032908,1.002,9216,1,1,7,0,0,0,0,0,0
1293521.040,5044343.380,314.230,6,353621057.043053,1.002,1024,1,1,7,0,0,0,0,0,0
1293520.240,5044344.080,311.380,2,353621057.043060,1.002,8448,1,1,7,0,0,0,0,0,0
1293519.540,5044344.770,311.380,2,353621057.043067,1.002,7936,1,1,7,0,0,0,0,0,0
1293518.840,5044345.460,311.370,2,353621057.043073,1.002,7424,1,1,7,0,0,0,0,0,0
1293518.140,5044346.150,311.390,2,353621057.043080,1.002,10752,1,1,7,0,0,0,0,0,0
1293517.510,5044346.840,313.350,6,353621057.043087,1.002,3584,1,1,7,0,0,0,0,0,0
1293516.820,5044347.530,313.420,6,353621057.043094,1.002,8192,1,1,7,0,0,0,0,0,0
1293516.140,5044348.220,313.830,6,353621057.043101,1.002,6912,1,1,7,0,0,0,0,0,0
1293515.450,5044348.910,314.070,6,353621057.043107,1.002,6400,1,1,7,0,0,0,0,0,0
1293514.750,5044349.600,314.060,6,353621057.043114,1.002,6400,1,1,7,0,0,0,0,0,0
1293514.050,5044350.290,314.040,6,353621057.043121,1.002,6400,1,1,7,0,0,0,0,0,0
1293513.430,5044350.970,316.120,4,353621057.043128,1.002,4096,1,1,7,0,0,0,0,0,0
1293512.740,5044351.660,316.160,4,353621057.043134,1.002,14848,1,1,7,0,0,0,0,0,0
1293512.010,5044352.350,315.350,4,353621057.043141,1.002,12288,1,1,7,0,0,0,0,0,0
1293511.290,5044353.050,314.910,4,353621057.043148,1.002,1024,1,1,7,0,0,0,0,0,0
1293510.540,5044353.740,313.560,3,353621057.043155,1.002,3840,1,1,7,0,0,0,0,0,0
1293509.850,5044354.430,313.730,4,353621057.043162,1.002,2816,1,1,7,0,0,0,0,0,0
1293509.040,5044355.140,311.360,2,353621057.043169,1.002,8960,1,1,7,0,0,0,0,0,0
1293508.340,5044355.830,311.370,2,353621057.043175,1.002,8960,1,1,7,0,0,0,0,0,0
1293507.640,5044356.520,311.350,2,353621057.043182,1.002,9216,1,1,7,0,0,0,0,0,0
1293506.950,5044357.210,311.420,3,353621057.043189,1.002,9984,1,1,7,0,0,0,0,0,0
1293506.360,5044357.880,313.920,4,353621057.043196,1.002,768,1,1,7,0,0,0,0,0,0
1293505.680,5044358.560,314.260,4,353621057.043203,1.002,4864,1,1,7,0,0,0,0,0,0
1293505.020,5044359.240,315.000,4,353621057.043209,1.002,12288,2,1,7,0,0,0,0,0,0
1293504.850,5044359.280,311.370,2,353621057.043209,1.002,1280,2,2,7,0,0,0,0,0,0
1293504.290,5044359.940,314.450,4,353621057.043216,1.998,2816,1,1,7,0,0,0,0,0,0
1293503.450,5044360.670,311.420,2,353621057.043223,1.998,11008,1,1,7,0,0,0,0,0,0
1293502.800,5044361.350,312.490,3,353621057.043230,1.998,2048,1,1,7,0,0,0,0,0,0
1293501.530,5044362.690,315.020,4,353621057.043243,1.998,7936,2,1,7,0,0,0,0,0,0
1293501.350,5044362.740,311.350,2,353621057.043243,1.998,768,2,2,7,0,0,0,0,0,0
1293500.850,5044363.370,315.220,4,353621057.043250,1.998,2048,2,1,7,0,0,0,0,0,0
1293500.670,5044363.420,311.600,3,353621057.043250,1.998,11776,2,2,7,0,0,0,0,0,0
1293500.060,5044364.090,313.360,3,353621057.043257,1.998,6400,1,1,7,0,0,0,0,0,0
1293499.390,5044364.770,314.050,4,353621057.043264,1.998,12800,1,1,7,0,0,0,0,0,0
1293498.690,5044365.460,313.890,4,353621057.043271,1.998,14592,1,1,7,0,0,0,0,0,0
1293498.100,5044366.120,316.080,4,353621057.043277,1.998,5376,1,1,7,0,0,0,0,0,0
1293497.520,5044366.770,318.230,4,353621057.043284,1.998,6144,1,1,7,0,0,0,0,0,0
1293496.670,5044367.500,315.190,4,353621057.043291,1.998,5376,2,1,7,0,0,0,0,0,0
1293496.480,5044367.560,311.580,2,353621057.043291,1.998,3328,2,2,7,0,0,0,0,0,0
1293495.790,5044368.250,311.700,3,353621057.043298,1.998,9216,1,1,7,0,0,0,0,0,0
1293495.090,5044368.940,311.770,2,353621057.043305,1.998,8448,1,1,7,0,0,0,0,0,0
1293494.400,5044369.620,311.810,2,353621057.043311,1.998,11520,1,1,7,0,0,0,0,0,0
1293493.710,5044370.310,311.880,2,353621057.043318,1.998,10240,1,1,7,0,0,0,0,0,0
1293493.010,5044371.000,311.930,2,353621057.043325,1.998,9984,1,1,7,0,0,0,0,0,0
1293492.310,5044371.690,311.970,2,353621057.043332,1.998,11264,1,1,7,0,0,0,0,0,0
1293491.620,5044372.370,312.040,3,353621057.043339,1.998,10752,1,1,7,0,0,0,0,0,0
1293490.950,5044373.050,312.300,3,353621057.043345,1.998,15360,1,1,7,0,0,0,0,0,0
1293490.270,5044373.740,312.780,3,353621057.043352,1.998,8704,1,1,7,0,0,0,0,0,0
1293490.400,5044372.930,312.340,3,353621057.052524,1.998,15616,1,1,7,0,0,0,0,0,0
1293491.070,5044372.250,311.990,3,353621057.052531,1.998,14080,1,1,7,0,0,0,0,0,0
1293491.760,5044371.570,311.910,2,353621057.052537,1.998,11008,1,1,7,0,0,0,0,0,0
1293492.450,5044370.880,311.890,2,353621057.052544,1.998,11264,1,1,7,0,0,0,0,0,0
1293493.150,5044370.190,311.860,2,353621057.052551,1.998,10240,1,1,7,0,0,0,0,0,0
1293493.840,5044369.500,311.780,2,353621057.052558,1.998,11776,1,1,7,0,0,0,0,0,0
1293494.530,5044368.810,311.730,2,353621057.052565,1.998,11264,1,1,7,0,0,0,0,0,0
1293495.230,5044368.120,311.660,2,353621057.052572,1.998,9472,1,1,7,0,0,0,0,0,0
1293495.920,5044367.440,311.610,2,353621057.052578,1.998,9216,1,1,7,0,0,0,0,0,0
1293496.900,5044366.660,317.090,4,353621057.052585,1.998,5632,2,1,7,0,0,0,0,0,0
1293496.610,5044366.750,311.520,2,353621057.052585,1.998,512,2,2,7,0,0,0,0,0,0
1293497.540,5044365.990,315.980,4,353621057.052592,1.998,1280,2,1,7,0,0,0,0,0,0
1293497.310,5044366.060,311.540,2,353621057.052592,1.998,4864,2,2,7,0,0,0,0,0,0
1293498.120,5044365.340,313.930,4,353621057.052599,1.998,8448,1,1,7,0,0,0,0,0,0
1293498.810,5044364.650,313.690,4,353621057.052606,1.998,6912,1,1,7,0,0,0,0,0,0
